,,,,HUMI,PRES,TEMP,cbwd,Iws,precipitation
2014,5,4,16,87.93,1016,16,45,15,0.3
2014,5,4,17,87.93,1016,16,45,17,0.1
2014,5,4,18,87.93,1017,16,45,18,0
2014,5,4,19,87.93,1018,16,315,3,0
2014,5,4,20,82.27,1019,15,45,4,0
2014,5,4,21,62.95,1019,15,45,9,0
2014,5,4,22,58.79,1020,15,45,13,0
2014,5,4,23,62.71,1020,14,45,17,0
2014,5,5,0,62.71,1020,14,45,20,0
2014,5,5,1,54.62,1020,14,45,25,0
2014,5,5,2,54.62,1020,14,45,30,0
2014,5,5,3,58.54,1020,14,45,35,0
2014,5,5,4,50.92,1020,14,45,40,0
2014,5,5,5,54.35,1021,13,45,43,0
2014,5,5,6,62.24,1022,12,45,46,0
2014,5,5,7,47.74,1022,15,45,50,0
2014,5,5,8,36.47,1023,17,45,55,0
2014,5,5,9,25.61,1023,18,45,61,0
2014,5,5,10,19.22,1023,19,45,66,0
2014,5,5,11,22.33,1022,19,45,70,0
2014,5,5,12,18.06,1022,20,45,74,0
2014,5,5,13,19.74,1021,21,None,3,0
2014,5,5,14,16.98,1021,21,45,2,0
2014,5,5,15,15.74,1020,21,45,4,0
2014,5,5,16,17.23,1020,22,45,6,0
2014,5,5,17,19.48,1020,20,45,8,0
2014,5,5,18,20.72,1021,19,135,4,0
2014,5,5,19,31.58,1021,17,225,3,0
2014,5,5,20,25.04,1022,16,135,4,0
2014,5,5,21,25.04,1023,16,135,7,0
2014,5,5,22,30.98,1023,15,135,10,0
2014,5,5,23,33.35,1023,15,135,12,0
2014,5,6,0,35.87,1022,15,135,14,0
2014,5,6,1,41.14,1022,14,135,16,0
2014,5,6,2,41.14,1021,14,135,18,0
2014,5,6,3,44.2,1021,14,135,20,0
2014,5,6,4,50.65,1021,13,225,2,0
2014,5,6,5,50.65,1021,13,135,2,0
2014,5,6,6,50.92,1021,14,None,0,0
2014,5,6,7,47.74,1021,15,135,3,0
2014,5,6,8,34.24,1021,18,135,6,0
2014,5,6,9,25.89,1021,19,135,10,0
2014,5,6,10,19.74,1021,21,225,6,0
2014,5,6,11,15.97,1020,22,135,6,0
2014,5,6,12,15.97,1020,22,225,7,0
2014,5,6,13,13.71,1019,22,135,7,0
2014,5,6,14,15.97,1019,22,135,14,0
2014,5,6,15,15.97,1018,22,135,22,0
2014,5,6,16,16.98,1017,21,135,30,0
2014,5,6,17,24.33,1017,20,135,38,0
2014,5,6,18,29.94,1017,19,135,45,0
2014,5,6,19,31.87,1016,18,135,52,0
2014,5,6,20,42.02,1017,17,135,58,0
2014,5,6,21,42.02,1017,17,135,65,0
2014,5,6,22,38.86,1017,16,135,72,0
2014,5,6,23,44.78,1016,16,135,78,0
2014,5,7,0,51.48,1015,16,135,83,0
2014,5,7,1,58.79,1015,15,135,89,0
2014,5,7,2,62.95,1014,15,135,94,0
2014,5,7,3,67.36,1014,15,135,99,0
2014,5,7,4,67.36,1013,15,135,104,0
2014,5,7,5,72.04,1013,15,135,108,0
2014,5,7,6,72.04,1013,15,135,112,0
2014,5,7,7,63.41,1013,17,135,117,0
2014,5,7,8,48.87,1013,19,225,6,0
2014,5,7,9,40.34,1013,21,225,11,0
2014,5,7,10,40.63,1013,22,225,16,0
2014,5,7,11,40.92,1012,23,135,5,0
2014,5,7,12,33.92,1011,25,225,6,0
2014,5,7,13,34.21,1010,26,225,12,0
2014,5,7,14,34.21,1009,26,225,18,0
2014,5,7,15,36.58,1008,26,225,23,0
2014,5,7,16,41.49,1008,25,225,29,0
2014,5,7,17,47.05,1008,24,225,35,0
2014,5,7,18,53.36,1008,23,135,5,0
2014,5,7,19,64.32,1009,21,135,10,0
2014,5,7,20,68.61,1009,21,135,14,0
2014,5,7,21,72.96,1009,20,135,18,0
2014,5,7,22,72.96,1010,20,135,21,0
2014,5,7,23,77.64,1010,19,135,24,0
2014,5,8,0,77.64,1010,19,135,26,0
2014,5,8,1,82.65,1010,18,135,28,0
2014,5,8,2,82.65,1010,18,135,29,0
2014,5,8,3,82.65,1010,18,135,30,0
2014,5,8,4,82.52,1010,17,225,2,0
2014,5,8,5,88.02,1011,17,225,3,0
2014,5,8,6,82.65,1012,18,225,4,0
2014,5,8,7,82.89,1012,20,None,1,0
2014,5,8,8,64.76,1013,23,315,3,0
2014,5,8,9,57.2,1014,24,45,5,0
2014,5,8,10,41.49,1014,25,45,12,0
2014,5,8,11,36.58,1014,26,45,18,0
2014,5,8,12,34.21,1014,26,45,24,0
2014,5,8,13,31.97,1014,26,45,30,0
2014,5,8,14,27.87,1014,26,45,36,0
2014,5,8,15,29.57,1014,25,45,42,0
2014,5,8,16,27.31,1014,24,45,48,0
2014,5,8,17,31.1,1014,23,45,54,0
2014,5,8,18,35.42,1014,22,45,58,0
2014,5,8,19,48.87,1015,19,135,4,0
2014,5,8,20,55.67,1015,18,45,4,0
2014,5,8,21,55.67,1016,18,45,8,0
2014,5,8,22,59.54,1016,18,135,3,0
2014,5,8,23,59.29,1016,17,45,5,0
2014,5,9,0,63.41,1015,17,135,4,0
2014,5,9,1,63.41,1015,17,135,8,0
2014,5,9,2,67.78,1015,17,135,12,0
2014,5,9,3,72.23,1015,16,135,15,0
2014,5,9,4,72.23,1015,16,135,19,0
2014,5,9,5,72.23,1015,16,45,5,0
2014,5,9,6,72.23,1015,16,135,4,0
2014,5,9,7,67.78,1016,17,45,4,0
2014,5,9,8,67.78,1016,17,135,4,0
2014,5,9,9,59.78,1016,19,135,9,0
2014,5,9,10,56.19,1016,20,135,15,0
2014,5,9,11,43.19,1016,21,135,22,0
2014,5,9,12,46.21,1016,21,135,27,0
2014,5,9,13,43.19,1015,21,45,5,0
2014,5,9,14,46.21,1014,21,45,10,0
2014,5,9,15,45.93,1014,20,45,16,0
2014,5,9,16,49.15,1013,20,135,6,0
2014,5,9,17,52.3,1014,19,135,12,0
2014,5,9,18,52.3,1014,19,135,18,0
2014,5,9,19,55.67,1015,18,135,25,0
2014,5,9,20,63.64,1015,18,135,30,0
2014,5,9,21,63.64,1015,18,135,34,0
2014,5,9,22,67.78,1015,17,135,39,0
2014,5,9,23,67.99,1015,18,135,43,0
2014,5,10,0,72.42,1014,17,135,49,0
2014,5,10,1,77.32,1014,17,45,5,0
2014,5,10,2,77.32,1014,17,135,5,0
2014,5,10,3,82.52,1013,17,135,10,0
2014,5,10,4,88.02,1013,17,135,15,0.1
2014,5,10,5,88.02,1013,17,135,20,0.3
2014,5,10,6,88.02,1014,17,135,24,0.8
2014,5,10,7,88.11,1014,18,135,29,0.1
2014,5,10,8,88.11,1014,18,135,34,0.1
2014,5,10,9,88.11,1014,18,135,40,0
2014,5,10,10,88.2,1014,19,135,45,0
2014,5,10,11,82.89,1013,20,135,51,0
2014,5,10,12,82.89,1013,20,135,56,0.4
2014,5,10,13,88.2,1012,19,135,62,0.5
2014,5,10,14,88.2,1011,19,135,69,0.3
2014,5,10,15,88.2,1010,19,135,76,0
2014,5,10,16,82.89,1010,20,135,83,0.1
2014,5,10,17,82.89,1010,20,135,89,0
2014,5,10,18,88.2,1010,19,135,96,0
2014,5,10,19,82.77,1010,19,135,103,0
2014,5,10,20,82.89,1010,20,135,109,0
2014,5,10,21,82.89,1010,20,135,117,0
2014,5,10,22,88.28,1009,20,135,125,0
2014,5,10,23,83.01,1009,21,135,132,0
2014,5,11,0,83.01,1008,21,135,139,0
2014,5,11,1,88.28,1007,20,135,147,0
2014,5,11,2,83.01,1006,21,135,155,0
2014,5,11,3,88.37,1005,21,135,162,0
2014,5,11,4,88.37,1005,21,135,169,0
2014,5,11,5,88.37,1005,21,135,177,0.5
2014,5,11,6,88.37,1006,21,135,183,5.8
2014,5,11,7,88.37,1006,21,135,190,6.4
2014,5,11,8,88.37,1005,21,135,198,0
2014,5,11,9,88.45,1005,22,135,205,0.9
2014,5,11,10,88.45,1005,22,135,212,0
2014,5,11,11,83.25,1005,23,225,8,1.5
2014,5,11,12,88.45,1005,22,225,14,0.2
2014,5,11,13,88.54,1004,23,225,19,0
2014,5,11,14,83.13,1004,22,315,8,0
2014,5,11,15,78.09,1005,22,315,14,0
2014,5,11,16,77.94,1005,21,315,20,0
2014,5,11,17,77.79,1006,20,315,25,0.6
2014,5,11,18,82.77,1007,19,315,30,0
2014,5,11,19,77.64,1008,19,315,36,0
2014,5,11,20,77.64,1009,19,315,39,0
2014,5,11,21,77.64,1010,19,315,43,0.1
2014,5,11,22,77.64,1011,19,315,45,0.1
2014,5,11,23,77.64,1011,19,315,48,0
2014,5,12,0,82.65,1011,18,225,2,0
2014,5,12,1,88.11,1010,18,225,4,0
2014,5,12,2,82.65,1010,18,315,3,0
2014,5,12,3,82.65,1010,18,315,6,0
2014,5,12,4,82.52,1010,17,315,9,0
2014,5,12,5,82.52,1011,17,315,11,0
2014,5,12,6,82.52,1011,17,315,12,0
2014,5,12,7,72.78,1012,19,315,15,0
2014,5,12,8,60.27,1012,21,315,18,0
2014,5,12,9,43.76,1012,23,315,21,0
2014,5,12,10,41.2,1012,24,225,2,0
2014,5,12,11,39.1,1012,26,225,5,0
2014,5,12,12,34.21,1011,26,225,8,0
2014,5,12,13,31.97,1011,26,225,11,0
2014,5,12,14,34.49,1010,27,225,14,0
2014,5,12,15,32.25,1009,27,225,17,0
2014,5,12,16,30.14,1009,27,225,21,0
2014,5,12,17,33.92,1010,25,225,26,0
2014,5,12,18,40.92,1010,23,225,30,0
2014,5,12,19,35.71,1011,23,225,35,0
2014,5,12,20,46.21,1011,21,225,38,0
2014,5,12,21,49.42,1012,21,135,2,0
2014,5,12,22,56.44,1012,21,135,4,0
2014,5,12,23,63.87,1012,19,225,2,0
2014,5,13,0,60.03,1011,20,135,4,0
2014,5,13,1,56.19,1011,20,135,7,0
2014,5,13,2,59.78,1010,19,135,9,0
2014,5,13,3,55.93,1010,19,225,3,0
2014,5,13,4,52.3,1010,19,135,2,0
2014,5,13,5,55.93,1010,19,135,4,0
2014,5,13,6,55.93,1010,19,135,7,0
2014,5,13,7,49.42,1010,21,135,10,0
2014,5,13,8,40.92,1010,23,225,6,0
2014,5,13,9,33.63,1010,24,135,6,0
2014,5,13,10,31.68,1010,25,135,13,0
2014,5,13,11,27.87,1009,26,135,20,0
2014,5,13,12,24.24,1008,26,135,27,0
2014,5,13,13,25.72,1007,25,135,35,0
2014,5,13,14,36,1006,24,135,40,0
2014,5,13,15,40.92,1006,23,135,46,0.1
2014,5,13,16,43.76,1005,23,135,53,0
2014,5,13,17,43.47,1003,22,135,61,0
2014,5,13,18,56.44,1004,21,135,68,0
2014,5,13,19,68.4,1004,20,135,75,0
2014,5,13,20,72.96,1003,20,135,81,0
2014,5,13,21,77.79,1004,20,135,85,1
2014,5,13,22,88.2,1004,19,135,89,2.3
2014,5,13,23,88.2,1003,19,135,94,1.2
2014,5,14,0,88.2,1002,19,135,99,2.4
2014,5,14,1,88.2,1001,19,135,103,1.8
2014,5,14,2,93.94,1000,19,135,107,1.3
2014,5,14,3,93.94,1000,19,135,108,0.2
2014,5,14,4,88.28,1000,20,315,2,0
2014,5,14,5,88.28,1000,20,225,3,0.1
2014,5,14,6,88.28,1000,20,315,2,0
2014,5,14,7,93.98,1000,20,315,5,0.3
2014,5,14,8,93.98,1001,20,315,9,0.7
2014,5,14,9,93.98,1001,20,315,12,0
2014,5,14,10,88.37,1001,21,315,15,0
2014,5,14,11,69.4,1000,25,315,20,0
2014,5,14,12,61.44,1000,26,315,24,0
2014,5,14,13,54.65,999,28,315,28,0
2014,5,14,14,54.65,1000,28,315,33,0
2014,5,14,15,51.31,999,28,315,39,0
2014,5,14,16,39.67,999,28,315,45,0
2014,5,14,17,61.67,999,27,315,49,0
2014,5,14,18,65.41,1000,26,315,53,0
2014,5,14,19,57.44,1001,25,45,5,0
2014,5,14,20,60.98,1002,24,45,8,0
2014,5,14,21,60.98,1003,24,45,9,0
2014,5,14,22,64.76,1003,23,45,11,0
2014,5,14,23,64.76,1003,23,None,1,0
2014,5,15,0,64.76,1003,23,None,2,0.1
2014,5,15,1,78.09,1003,22,225,1,0
2014,5,15,2,83.13,1003,22,225,4,0
2014,5,15,3,83.13,1003,22,315,4,0.7
2014,5,15,4,82.77,1003,19,45,5,0
2014,5,15,5,77.64,1004,19,45,11,0
2014,5,15,6,77.64,1005,19,45,15,0
2014,5,15,7,72.96,1005,20,45,19,0
2014,5,15,8,64.32,1006,21,45,24,0
2014,5,15,9,60.51,1006,22,45,29,0
2014,5,15,10,50.24,1007,24,45,33,0
2014,5,15,11,44.33,1007,25,45,37,0
2014,5,15,12,29.86,1006,26,45,43,0
2014,5,15,13,32.25,1006,27,45,49,0
2014,5,15,14,32.25,1006,27,45,53,0
2014,5,15,15,30.14,1006,27,45,57,0
2014,5,15,16,29.86,1007,26,45,62,0
2014,5,15,17,27.87,1006,26,45,65,0
2014,5,15,18,41.2,1006,24,135,5,0
2014,5,15,19,35.71,1007,23,135,9,0
2014,5,15,20,35.42,1008,22,135,12,0
2014,5,15,21,40.34,1009,21,135,16,0
2014,5,15,22,45.93,1009,20,135,19,0
2014,5,15,23,42.61,1009,19,135,22,0
2014,5,16,0,45.65,1009,19,135,24,0
2014,5,16,1,52.02,1009,18,135,26,0
2014,5,16,2,55.67,1009,18,135,28,0
2014,5,16,3,55.67,1009,18,135,30,0
2014,5,16,4,63.41,1009,17,225,2,0
2014,5,16,5,59.29,1009,17,135,3,0
2014,5,16,6,55.67,1010,18,135,5,0
2014,5,16,7,49.42,1010,21,135,8,0
2014,5,16,8,46.78,1010,23,135,13,0
2014,5,16,9,41.2,1010,24,135,16,0
2014,5,16,10,31.97,1010,26,135,21,0
2014,5,16,11,28.15,1010,27,225,5,0
2014,5,16,12,26.28,1010,27,225,10,0
2014,5,16,13,24.52,1009,27,135,5,0
2014,5,16,14,22.86,1009,27,135,10,0
2014,5,16,15,18.22,1009,26,135,15,0
2014,5,16,16,17.18,1008,27,135,20,0
2014,5,16,17,16.93,1009,26,135,24,0
2014,5,16,18,16.69,1009,25,135,29,0
2014,5,16,19,22.32,1009,25,135,34,0
2014,5,16,20,36,1009,24,135,38,0
2014,5,16,21,46.78,1010,23,135,42,0
2014,5,16,22,56.69,1010,22,135,47,0
2014,5,16,23,68.61,1010,21,135,50,0.5
2014,5,17,0,77.79,1011,20,135,52,0.1
2014,5,17,1,77.79,1010,20,135,55,0
2014,5,17,2,82.89,1009,20,135,58,0.4
2014,5,17,3,82.77,1009,19,135,61,0
2014,5,17,4,82.77,1009,19,135,65,0
2014,5,17,5,82.77,1009,19,135,68,0
2014,5,17,6,82.77,1009,19,135,72,0
2014,5,17,7,82.77,1009,19,135,77,0
2014,5,17,8,77.64,1010,19,135,81,0
2014,5,17,9,77.64,1010,19,135,84,0
2014,5,17,10,77.64,1010,19,135,87,0
2014,5,17,11,77.64,1010,19,45,3,0
2014,5,17,12,77.64,1010,19,45,7,0
2014,5,17,13,82.65,1009,18,45,12,0
2014,5,17,14,82.65,1009,18,45,16,0
2014,5,17,15,88.11,1009,18,45,20,0.1
2014,5,17,16,88.11,1009,18,45,24,0
2014,5,17,17,82.65,1009,18,135,6,0
2014,5,17,18,82.65,1009,18,45,4,0
2014,5,17,19,88.11,1010,18,45,8,0
2014,5,17,20,77.64,1010,19,135,5,0
2014,5,17,21,77.64,1010,19,135,12,0
2014,5,17,22,77.64,1011,19,135,16,0
2014,5,17,23,77.64,1011,19,135,19,0
2014,5,18,0,82.65,1010,18,135,22,0
2014,5,18,1,82.65,1010,18,45,3,0
2014,5,18,2,82.65,1010,18,45,5,0
2014,5,18,3,88.11,1010,18,45,6,0
2014,5,18,4,88.11,1010,18,45,9,0
2014,5,18,5,88.11,1010,18,45,12,0.1
2014,5,18,6,88.11,1010,18,45,16,0
2014,5,18,7,88.11,1011,18,45,19,0
2014,5,18,8,82.65,1011,18,45,23,0
2014,5,18,9,88.11,1012,18,45,27,0.2
2014,5,18,10,88.11,1012,18,45,30,0.1
2014,5,18,11,88.02,1012,17,45,35,0.1
2014,5,18,12,88.02,1012,17,45,40,0
2014,5,18,13,88.02,1011,17,45,44,0
2014,5,18,14,72.78,1011,19,45,49,0
2014,5,18,15,68.2,1011,19,135,4,0
2014,5,18,16,68.2,1011,19,45,3,0
2014,5,18,17,72.78,1010,19,45,6,0
2014,5,18,18,72.78,1011,19,45,8,0
2014,5,18,19,68.2,1011,19,45,11,0
2014,5,18,20,68.2,1011,19,45,14,0
2014,5,18,21,68.2,1012,19,45,16,0
2014,5,18,22,59.78,1012,19,45,19,0
2014,5,18,23,68.2,1012,19,45,21,0
2014,5,19,0,72.6,1012,18,135,2,0
2014,5,19,1,77.48,1012,18,45,2,0
2014,5,19,2,82.65,1011,18,45,4,0
2014,5,19,3,82.65,1011,18,45,7,0
2014,5,19,4,82.65,1011,18,45,9,0
2014,5,19,5,88.11,1011,18,None,1,0
2014,5,19,6,88.11,1011,18,45,2,0
2014,5,19,7,88.11,1012,18,45,4,0
2014,5,19,8,88.2,1011,19,45,7,0
2014,5,19,9,77.79,1011,20,45,10,0
2014,5,19,10,77.79,1011,20,45,13,0
2014,5,19,11,77.79,1010,20,135,3,0
2014,5,19,12,82.89,1010,20,135,6,0
2014,5,19,13,77.94,1009,21,135,9,0
2014,5,19,14,73.32,1008,22,45,2,0
2014,5,19,15,73.32,1008,22,45,5,0
2014,5,19,16,73.32,1008,22,135,2,0
2014,5,19,17,77.94,1007,21,135,5,0
2014,5,19,18,77.94,1007,21,135,7,0.4
2014,5,19,19,83.01,1007,21,135,9,0.4
2014,5,19,20,88.28,1007,20,135,10,0
2014,5,19,21,88.28,1007,20,135,12,2.5
2014,5,19,22,88.28,1007,20,225,2,6.6
2014,5,19,23,88.2,1007,19,225,4,5
2014,5,20,0,93.94,1006,19,None,1,1.5
2014,5,20,1,93.94,1006,19,315,3,0.2
2014,5,20,2,93.94,1006,19,315,5,0.6
2014,5,20,3,93.94,1006,19,315,9,0.1
2014,5,20,4,93.94,1006,19,315,12,0.1
2014,5,20,5,88.2,1006,19,315,15,0
2014,5,20,6,88.2,1006,19,315,19,0
2014,5,20,7,88.28,1007,20,315,23,0
2014,5,20,8,82.89,1007,20,315,28,0
2014,5,20,9,77.94,1007,21,315,34,0
2014,5,20,10,73.5,1008,23,315,40,0
2014,5,20,11,69.01,1008,23,315,47,0
2014,5,20,12,60.98,1007,24,315,53,0
2014,5,20,13,50.78,1007,26,315,59,0
2014,5,20,14,47.88,1007,27,315,64,0
2014,5,20,15,44.89,1006,27,315,69,0
2014,5,20,16,44.89,1006,27,315,74,0
2014,5,20,17,47.61,1006,26,45,4,0
2014,5,20,18,50.51,1006,25,45,7,0
2014,5,20,19,53.62,1007,24,45,9,0
2014,5,20,20,78.09,1008,22,135,4,0
2014,5,20,21,77.94,1009,21,135,7,0
2014,5,20,22,82.89,1009,20,135,9,0
2014,5,20,23,77.79,1009,20,135,11,0
2014,5,21,0,82.89,1009,20,225,3,0
2014,5,21,1,82.77,1008,19,135,2,0
2014,5,21,2,82.77,1008,19,135,3,0
2014,5,21,3,82.77,1008,19,225,1,0
2014,5,21,4,88.11,1008,18,135,1,0
2014,5,21,5,88.11,1009,18,225,4,0
2014,5,21,6,88.2,1009,19,135,2,0
2014,5,21,7,82.89,1010,20,135,5,0
2014,5,21,8,69.01,1010,23,135,7,0
2014,5,21,9,57.69,1010,26,225,1,0
2014,5,21,10,45.16,1010,28,None,1,0
2014,5,21,11,45.44,1010,29,45,2,0
2014,5,21,12,42.62,1009,29,135,4,0
2014,5,21,13,45.44,1009,29,135,8,0
2014,5,21,14,54.65,1008,28,225,6,0
2014,5,21,15,54.39,1008,27,135,6,0
2014,5,21,16,51.05,1008,27,135,11,0
2014,5,21,17,51.05,1008,27,135,15,0
2014,5,21,18,50.78,1008,26,135,20,0
2014,5,21,19,57.44,1008,25,135,24,0
2014,5,21,20,57.2,1008,24,135,27,0
2014,5,21,21,57.2,1009,24,135,31,0
2014,5,21,22,60.74,1009,23,135,35,0
2014,5,21,23,60.74,1009,23,135,40,0
2014,5,22,0,68.81,1008,22,135,44,0
2014,5,22,1,64.54,1008,22,135,48,0
2014,5,22,2,68.81,1008,22,135,51,0
2014,5,22,3,73.14,1008,21,135,54,0
2014,5,22,4,73.14,1008,21,135,57,0
2014,5,22,5,73.14,1008,21,135,59,0
2014,5,22,6,73.14,1008,21,135,62,0
2014,5,22,7,73.32,1009,22,135,65,0
2014,5,22,8,69.01,1010,23,135,68,0
2014,5,22,9,64.98,1010,24,135,71,0
2014,5,22,10,54.39,1010,27,225,4,0
2014,5,22,11,32.54,1011,28,135,8,0
2014,5,22,12,37.16,1011,28,225,10,0
2014,5,22,13,39.39,1011,27,225,20,0
2014,5,22,14,36.58,1011,26,225,30,0
2014,5,22,15,39.1,1011,26,225,39,0
2014,5,22,16,39.1,1011,26,225,47,0
2014,5,22,17,39.1,1011,26,225,55,0
2014,5,22,18,47.05,1011,24,225,60,0
2014,5,22,19,49.97,1012,23,135,5,0
2014,5,22,20,56.69,1012,22,135,9,0
2014,5,22,21,60.51,1013,22,135,15,0
2014,5,22,22,68.61,1014,21,135,20,0
2014,5,22,23,68.61,1014,21,135,25,0
2014,5,23,0,77.79,1014,20,135,29,0
2014,5,23,1,77.79,1013,20,135,33,0
2014,5,23,2,82.89,1014,20,135,37,0
2014,5,23,3,82.89,1014,20,135,42,0
2014,5,23,4,82.77,1014,19,135,46,0
2014,5,23,5,82.77,1014,19,135,51,0
2014,5,23,6,77.79,1015,20,135,55,0
2014,5,23,7,73.14,1015,21,135,60,0
2014,5,23,8,64.76,1015,23,135,66,0
2014,5,23,9,57.44,1016,25,135,73,0
2014,5,23,10,50.78,1016,26,135,80,0
2014,5,23,11,50.78,1016,26,135,88,0
2014,5,23,12,47.88,1016,27,135,97,0
2014,5,23,13,44.89,1015,27,135,105,0
2014,5,23,14,44.89,1015,27,135,114,0
2014,5,23,15,47.88,1014,27,135,122,0
2014,5,23,16,50.78,1014,26,135,130,0
2014,5,23,17,50.51,1014,25,135,138,0
2014,5,23,18,50.24,1014,24,135,145,0
2014,5,23,19,56.95,1015,23,135,151,0
2014,5,23,20,64.54,1016,22,135,158,0
2014,5,23,21,64.54,1017,22,135,163,0
2014,5,23,22,73.14,1017,21,135,169,0
2014,5,23,23,73.14,1017,21,135,174,0
2014,5,24,0,73.14,1016,21,135,179,0
2014,5,24,1,77.79,1015,20,135,184,0
2014,5,24,2,77.79,1015,20,135,188,0
2014,5,24,3,82.89,1014,20,135,193,0
2014,5,24,4,77.79,1014,20,135,199,0
2014,5,24,5,77.79,1014,20,135,205,0
2014,5,24,6,82.89,1014,20,135,210,0
2014,5,24,7,73.32,1014,22,135,216,0
2014,5,24,8,78.09,1014,22,135,223,0
2014,5,24,9,73.5,1014,23,135,231,0
2014,5,24,10,69.2,1013,24,135,239,0
2014,5,24,11,65.19,1013,25,225,9,0
2014,5,24,12,65.19,1013,25,135,8,0
2014,5,24,13,65.19,1012,25,135,15,0
2014,5,24,14,69.2,1011,24,135,24,0
2014,5,24,15,69.2,1010,24,135,33,0
2014,5,24,16,73.67,1010,24,135,42,0
2014,5,24,17,73.67,1009,24,135,50,0
2014,5,24,18,73.67,1009,24,135,58,0
2014,5,24,19,78.24,1010,23,135,66,0
2014,5,24,20,83.25,1010,23,135,72,0
2014,5,24,21,83.25,1010,23,135,78,0
2014,5,24,22,83.25,1010,23,135,83,0.1
2014,5,24,23,83.25,1009,23,135,89,0
2014,5,25,0,83.25,1009,23,135,93,0
2014,5,25,1,83.25,1008,23,135,97,0
2014,5,25,2,83.25,1007,23,135,102,0
2014,5,25,3,83.25,1007,23,135,106,0.8
2014,5,25,4,83.25,1007,23,225,3,0.5
2014,5,25,5,88.54,1007,23,225,5,0.4
2014,5,25,6,88.54,1007,23,225,8,0
2014,5,25,7,83.37,1008,24,225,11,0
2014,5,25,8,88.62,1008,24,225,13,0
2014,5,25,9,83.48,1008,25,225,16,0
2014,5,25,10,78.68,1008,26,225,19,0
2014,5,25,11,78.68,1007,26,225,23,0
2014,5,25,12,78.68,1007,26,225,27,0
2014,5,25,13,74.35,1006,28,225,32,0
2014,5,25,14,74.35,1006,28,315,5,0
2014,5,25,15,74.19,1006,27,315,10,0
2014,5,25,16,74.19,1006,27,315,13,0
2014,5,25,17,69.79,1006,27,315,16,0
2014,5,25,18,69.79,1006,27,315,22,0
2014,5,25,19,69.6,1007,26,315,25,0
2014,5,25,20,78.53,1008,25,45,3,0
2014,5,25,21,69.6,1008,26,45,6,0
2014,5,25,22,73.84,1009,25,45,8,0
2014,5,25,23,73.84,1009,25,45,9,0
2014,5,26,0,83.37,1009,24,135,2,0
2014,5,26,1,78.39,1008,24,315,3,0
2014,5,26,2,78.39,1008,24,315,5,0
2014,5,26,3,78.39,1008,24,315,8,0
2014,5,26,4,83.25,1008,23,315,10,0
2014,5,26,5,83.25,1008,23,315,12,0
2014,5,26,6,83.25,1009,23,315,14,0
2014,5,26,7,78.39,1009,24,315,17,0
2014,5,26,8,69.4,1010,25,315,22,0
2014,5,26,9,65.41,1010,26,45,5,0
2014,5,26,10,45.16,1010,28,45,10,0
2014,5,26,11,42.62,1009,29,45,13,0
2014,5,26,12,33.11,1009,30,45,18,0
2014,5,26,13,25.6,1008,31,45,22,0
2014,5,26,14,20.86,1007,31,45,25,0
2014,5,26,15,22.35,1007,31,45,28,0
2014,5,26,16,19.71,1006,32,315,1,0
2014,5,26,17,22.35,1006,31,None,2,0
2014,5,26,18,48.15,1007,28,225,6,0
2014,5,26,19,39.39,1007,27,135,4,0
2014,5,26,20,38.82,1008,25,135,7,0
2014,5,26,21,53.62,1008,24,135,10,0
2014,5,26,22,50.24,1008,24,135,14,0
2014,5,26,23,53.62,1008,24,135,17,0
2014,5,27,0,60.74,1008,23,135,20,0
2014,5,27,1,64.76,1007,23,135,23,0
2014,5,27,2,73.5,1007,23,225,3,0
2014,5,27,3,78.09,1006,22,225,5,0
2014,5,27,4,78.09,1006,22,225,8,0
2014,5,27,5,83.01,1006,21,225,11,0
2014,5,27,6,83.13,1006,22,225,13,0
2014,5,27,7,69.2,1006,24,225,16,0
2014,5,27,8,61.44,1006,26,225,19,0
2014,5,27,9,51.05,1006,27,315,3,0
2014,5,27,10,40.24,1006,30,315,7,0
2014,5,27,11,29.27,1005,31,225,6,0
2014,5,27,12,22.61,1004,32,315,7,0
2014,5,27,13,19.71,1003,32,315,15,0
2014,5,27,14,18.63,1003,33,225,7,0
2014,5,27,15,13.09,1002,33,315,7,0
2014,5,27,16,24.19,1002,32,315,13,0
2014,5,27,17,22.61,1001,32,315,18,0
2014,5,27,18,29.27,1001,31,225,3,0
2014,5,27,19,33.11,1002,30,225,5,0
2014,5,27,20,39.96,1002,29,225,7,0
2014,5,27,21,42.34,1003,28,225,9,0
2014,5,27,22,54.39,1003,27,135,3,0
2014,5,27,23,65.19,1004,25,225,2,0
2014,5,28,0,69.4,1003,25,225,4,0
2014,5,28,1,69.4,1003,25,225,6,0
2014,5,28,2,69.2,1003,24,225,9,0
2014,5,28,3,64.98,1003,24,225,11,0
2014,5,28,4,69.01,1004,23,225,14,0
2014,5,28,5,73.32,1004,22,225,16,0
2014,5,28,6,73.5,1005,23,315,2,0
2014,5,28,7,65.19,1006,25,225,2,0
2014,5,28,8,48.15,1006,28,315,5,0
2014,5,28,9,40.24,1006,30,315,12,0
2014,5,28,10,40.52,1007,31,315,17,0
2014,5,28,11,33.67,1006,32,45,4,0
2014,5,28,12,31.83,1006,33,45,7,0
2014,5,28,13,24.46,1006,33,315,3,0
2014,5,28,14,26.41,1005,34,45,3,0
2014,5,28,15,24.72,1005,34,45,6,0
2014,5,28,16,21.63,1005,34,45,7,0
